attack_type,max_iter,learning_rate,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0009.tiff,dataset/attacks/error_generic/cw/024_n008389_Tamara_Beckwith/0009.tiff,0.005,0.004258,7796,619,0.8078917264938354,0.08933886140584946
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0000.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0000.tiff,0.005,0.003713,5400,4862,0.6911900639533997,0.10939483344554901
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0001.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0001.tiff,0.005,0.004033,5400,2084,0.624880313873291,0.015051297843456268
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0002.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0002.tiff,0.005,0.003195,5400,3371,0.36015573143959045,0.013477574102580547
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0003.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0003.tiff,0.005,0.003869,5400,5910,0.28203052282333374,0.0005836641066707671
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0004.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0004.tiff,0.005,0.00399,5400,3719,0.5908263325691223,0.012235144153237343
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0005.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0005.tiff,0.005,0.003996,5400,7170,0.8731584548950195,0.04209928214550018
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0006.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0006.tiff,0.005,0.003668,5400,1257,0.8118905425071716,0.013590541668236256
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0007.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0007.tiff,0.005,0.003833,5400,7451,0.32010212540626526,0.0039743585512042046
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0008.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0008.tiff,0.005,0.002875,5400,777,0.35004666447639465,0.004695648327469826
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0009.tiff,dataset/attacks/error_generic/cw/025_n005845_Maura_Rivera/0009.tiff,0.005,0.003874,5400,1257,0.5587207078933716,0.007168873213231564
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0000.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0000.tiff,0.005,0.003521,5279,3874,0.5969028472900391,0.10150843858718872
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0001.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0001.tiff,0.005,0.004014,5279,3686,0.357479065656662,0.00130385288503021
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0002.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0002.tiff,0.010006,0.005299,5279,6595,0.6788302659988403,0.0439203605055809
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0003.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0003.tiff,0.010006,0.005324,5279,332,0.5608521103858948,0.029672959819436073
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0004.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0004.tiff,0.005,0.003267,5279,1312,0.6474074125289917,0.19269536435604095
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0005.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0005.tiff,0.005,0.003396,5279,5691,0.49951648712158203,0.04856828600168228
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0006.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0006.tiff,0.005,0.003711,5279,2182,0.6931197643280029,0.22625422477722168
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0007.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0007.tiff,0.005,0.002843,5279,2182,0.6274183988571167,0.2045290172100067
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0008.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0008.tiff,0.005,0.003655,5279,1470,0.702617883682251,0.1085948646068573
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0009.tiff,dataset/attacks/error_generic/cw/026_n005704_Marky_Cielo/0009.tiff,0.010006,0.004574,5279,2182,0.798393189907074,0.2005971521139145
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0002.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0002.tiff,0.005,0.003371,8010,3925,0.746905505657196,0.13255150616168976
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0003.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0003.tiff,0.005,0.003551,8010,6478,0.08670466393232346,0.003065621480345726
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0004.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0004.tiff,0.005,0.00353,8010,6414,0.7626721858978271,0.04940830171108246
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0005.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0005.tiff,0.005,0.003167,8010,8105,0.5207547545433044,0.06993292272090912
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0006.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0006.tiff,0.005,0.003095,8010,4702,0.5647608637809753,0.10345880687236786
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0008.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0008.tiff,0.005,0.003103,8010,1885,0.28315725922584534,0.008086604066193104
cw_linf,10,0.01,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0009.tiff,dataset/attacks/error_generic/cw/027_n008620_Tomatito/0009.tiff,0.005,0.002511,8010,8105,0.5077154636383057,0.0868503749370575
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0000.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0000.tiff,0.005,0.003267,6349,3608,0.587562084197998,0.028079701587557793
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0001.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0001.tiff,0.005,0.003717,6349,3770,0.12255381792783737,0.000790977559518069
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0002.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0002.tiff,0.010006,0.005591,6349,8120,0.6448631286621094,0.2614237666130066
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0003.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0003.tiff,0.010006,0.004451,6349,8120,0.8267796635627747,0.1548057496547699
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0004.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0004.tiff,0.015019,0.005769,6349,8120,0.8702865242958069,0.14125029742717743
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0005.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0005.tiff,0.005,0.003715,6349,8120,0.3541037142276764,0.05215985327959061
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0006.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0006.tiff,0.005,0.003511,6349,392,0.7842546105384827,0.20351052284240723
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0007.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0007.tiff,0.005,0.002672,6349,4232,0.4083150327205658,0.01940828561782837
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0008.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0008.tiff,0.010006,0.006125,6349,6555,0.69222092628479,0.05885268375277519
cw_linf,10,0.01,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0009.tiff,dataset/attacks/error_generic/cw/028_n006836_Paul_DiAnno/0009.tiff,0.010006,0.005364,6349,8120,0.8379650712013245,0.0704348012804985
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0000.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0000.tiff,0.005,0.004092,4660,907,0.8195556998252869,0.04672831669449806
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0001.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0001.tiff,0.005,0.003061,4660,6420,0.3587838411331177,0.0031784623861312866
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0002.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0002.tiff,0.005,0.003932,4660,5893,0.7960929274559021,0.3168361485004425
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0003.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0003.tiff,0.010006,0.006662,4660,4455,0.904901921749115,0.03608707711100578
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0004.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0004.tiff,0.005,0.003765,4660,3852,0.7440975308418274,0.028593990951776505
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0005.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0005.tiff,0.005,0.004125,4660,4933,0.7549790740013123,0.0896744653582573
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0006.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0006.tiff,0.005,0.003969,4660,4933,0.7538078427314758,0.1630183905363083
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0007.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0007.tiff,0.005,0.003596,4660,6596,0.6051223278045654,0.02289120852947235
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0008.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0008.tiff,0.005,0.004007,4660,7871,0.8522871136665344,0.08099347352981567
cw_linf,10,0.01,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0009.tiff,dataset/attacks/error_generic/cw/029_n005009_Laura_Linney/0009.tiff,0.005,0.003963,4660,1553,0.8758005499839783,0.0619640052318573
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0000.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0000.tiff,0.010006,0.006495,7478,1249,0.9287705421447754,0.009772523306310177
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0001.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0001.tiff,0.005,0.003491,7478,1973,0.18859969079494476,0.0009744060807861388
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0002.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0002.tiff,0.010006,0.006094,7478,968,0.7794579863548279,0.01910271868109703
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0003.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0003.tiff,0.005,0.003823,7478,5051,0.6932476162910461,0.11669768393039703
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0004.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0004.tiff,0.005,0.003219,7478,4187,0.8700791597366333,0.17141284048557281
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0005.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0005.tiff,0.005,0.003601,7478,4523,0.19646769762039185,0.00038425010279752314
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0006.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0006.tiff,0.005,0.004054,7478,8271,0.8895999193191528,0.05825582519173622
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0007.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0007.tiff,0.005,0.003262,7478,6551,0.7262885570526123,0.041742175817489624
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0008.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0008.tiff,0.010006,0.004954,7478,1237,0.8884407877922058,0.10202742367982864
cw_linf,10,0.01,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0009.tiff,dataset/attacks/error_generic/cw/030_n008046_Shraddha_Das/0009.tiff,0.005,0.003367,7478,2743,0.465345174074173,0.0033814827911555767
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0000.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0000.tiff,0.005,0.003827,1092,879,0.6864026188850403,0.0026853932067751884
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0002.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0002.tiff,0.010006,0.00589,1092,5552,0.7453457713127136,0.032095544040203094
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0004.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0004.tiff,0.010006,0.005816,1092,8411,0.7399070858955383,0.07615774869918823
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0005.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0005.tiff,0.005,0.003377,1092,196,0.4524451494216919,0.05314985290169716
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0006.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0006.tiff,0.010006,0.005821,1092,6842,0.8174097537994385,0.056629735976457596
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0007.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0007.tiff,0.005,0.003901,1092,7991,0.586369514465332,0.0025274965446442366
cw_linf,10,0.01,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.tiff,dataset/attacks/error_generic/cw/031_n001155_Brad_Garrett/0009.tiff,0.010006,0.006704,1092,163,0.8961520791053772,0.03366432711482048
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0000.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0000.tiff,0.010006,0.005691,5062,6631,0.7379660606384277,0.03634796291589737
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0002.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0002.tiff,0.010006,0.005658,5062,6631,0.8838441371917725,0.17304937541484833
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0003.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0003.tiff,0.010006,0.005618,5062,6404,0.8803672194480896,0.09608232229948044
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0004.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0004.tiff,0.010006,0.00599,5062,6631,0.8898853063583374,0.12105989456176758
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0005.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0005.tiff,0.005,0.004081,5062,6631,0.7956968545913696,0.07769249379634857
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0006.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0006.tiff,0.005,0.003785,5062,413,0.4979802668094635,0.002603010507300496
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0007.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0007.tiff,0.010006,0.005663,5062,6631,0.8941654562950134,0.3509542644023895
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0008.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0008.tiff,0.010006,0.006318,5062,6404,0.8721539974212646,0.07289644330739975
cw_linf,10,0.01,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0009.tiff,dataset/attacks/error_generic/cw/032_n005460_Malu_Mader/0009.tiff,0.010006,0.006581,5062,6631,0.8881329298019409,0.04912097007036209
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0000.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0000.tiff,0.005,0.003369,4370,4413,0.7598931193351746,0.060552485287189484
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0001.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0001.tiff,0.005,0.003323,4370,4591,0.6620320677757263,0.09413538128137589
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0002.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0002.tiff,0.005,0.003619,4370,4386,0.49238693714141846,0.04669317603111267
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0003.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0003.tiff,0.005,0.003394,4370,8288,0.5014179348945618,0.021999860182404518
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0004.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0004.tiff,0.005,0.003342,4370,2928,0.3872776925563812,0.05719597637653351
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0005.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0005.tiff,0.005,0.00399,4370,4413,0.8260407447814941,0.13067807257175446
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0006.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0006.tiff,0.005,0.004047,4370,282,0.7488247752189636,0.010579167865216732
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0007.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0007.tiff,0.010006,0.006153,4370,3449,0.9294493198394775,0.03246123343706131
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0008.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0008.tiff,0.010006,0.00608,4370,4413,0.8810317516326904,0.08745031803846359
cw_linf,10,0.01,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0009.tiff,dataset/attacks/error_generic/cw/033_n004688_Keisha_Buchanan/0009.tiff,0.005,0.002591,4370,4675,0.7025055885314941,0.011278659105300903
cw_linf,10,0.01,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0000.tiff,dataset/attacks/error_generic/cw/034_n001804_Craig_Bellamy/0000.tiff,0.005,0.00409,1701,1540,0.802089512348175,0.03694114834070206
cw_linf,10,0.01,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0001.tiff,dataset/attacks/error_generic/cw/034_n001804_Craig_Bellamy/0001.tiff,0.005,0.003805,1701,2211,0.46626514196395874,0.01801876723766327
