attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,adv_target_class_confidence,clean_correct_nn2,adv_correct_nn2,target_success_nn2,untargeted_success_nn2
bim,0.025,True,least-likely,4667,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/042_n003085_Gilbert_Arenas/0007.tiff,0.025,0.014626,2879,3747,3747,6.080783e-08,0,0,0,0
bim,0.025,True,least-likely,2410,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/042_n003085_Gilbert_Arenas/0008.tiff,0.025,0.014144,2879,2879,2192,2.578669e-05,1,0,0,1
bim,0.025,True,least-likely,6822,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/042_n003085_Gilbert_Arenas/0009.tiff,0.025,0.017858,2879,2879,2879,1.3234747e-07,1,1,0,0
bim,0.025,True,least-likely,422,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0000.tiff,0.025,0.015565,1573,1573,1573,1.7426156e-07,1,1,0,0
bim,0.025,True,least-likely,3750,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0001.tiff,0.025,0.016125,1573,1573,1573,4.130972e-09,1,1,0,0
bim,0.025,True,least-likely,6942,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0002.tiff,0.025,0.015262,1573,1573,1573,1.3452066e-09,1,1,0,0
bim,0.025,True,least-likely,8580,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0003.tiff,0.025,0.013247,1573,1573,1412,3.4672707e-09,1,0,0,1
bim,0.025,True,least-likely,7203,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0004.tiff,0.025,0.013608,1573,1573,1517,8.621726e-08,1,0,0,1
bim,0.025,True,least-likely,671,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0005.tiff,0.025,0.016496,1573,1573,1573,1.62465e-07,1,1,0,0
bim,0.025,True,least-likely,4421,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0006.tiff,0.025,0.015464,1573,1573,1573,5.859303e-10,1,1,0,0
bim,0.025,True,least-likely,4104,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0007.tiff,0.025,0.014626,1573,1573,1573,3.3442006e-08,1,1,0,0
bim,0.025,True,least-likely,6223,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0008.tiff,0.025,0.014855,1573,1573,1573,8.661869e-08,1,1,0,0
bim,0.025,True,least-likely,8580,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/043_n001670_Christophe_Ma/0009.tiff,0.025,0.015032,1573,1573,3269,2.9327193e-06,1,0,0,1
bim,0.025,True,least-likely,6334,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0000.tiff,0.025,0.014313,6076,6076,6076,4.69381e-09,1,1,0,0
bim,0.025,True,least-likely,2406,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0002.tiff,0.025,0.015037,6076,6076,6076,1.3834544e-06,1,1,0,0
bim,0.025,True,least-likely,803,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0003.tiff,0.025,0.015471,6076,6076,6076,1.799243e-08,1,1,0,0
bim,0.025,True,least-likely,2918,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0004.tiff,0.025,0.013339,6076,6076,3115,6.464644e-08,1,0,0,1
bim,0.025,True,least-likely,2763,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0005.tiff,0.025,0.014379,6076,6076,6076,3.9786215e-08,1,1,0,0
bim,0.025,True,least-likely,4701,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0006.tiff,0.025,0.014061,6076,6076,33,2.628886e-08,1,0,0,1
bim,0.025,True,least-likely,5431,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0007.tiff,0.025,0.013666,6076,6076,2874,9.291293e-07,1,0,0,1
bim,0.025,True,least-likely,1108,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0008.tiff,0.025,0.015055,6076,6076,6076,1.7516312e-09,1,1,0,0
bim,0.025,True,least-likely,1984,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/044_n006550_Nikki_Giovanni/0009.tiff,0.025,0.014258,6076,6076,5418,9.891426e-07,1,0,0,1
bim,0.025,True,least-likely,3594,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0000.tiff,0.025,0.015236,5602,5602,5602,7.0958572e-09,1,1,0,0
bim,0.025,True,least-likely,4168,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0002.tiff,0.025,0.014877,5602,5602,5602,3.393504e-08,1,1,0,0
bim,0.025,True,least-likely,8149,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0003.tiff,0.025,0.01491,5602,5602,549,3.4938754e-08,1,0,0,1
bim,0.025,True,least-likely,1246,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0004.tiff,0.025,0.015712,5602,5602,7262,0.00012963693,1,0,0,1
bim,0.025,True,least-likely,3103,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0005.tiff,0.025,0.015162,5602,5602,6720,1.4418307e-05,1,0,0,1
bim,0.025,True,least-likely,8166,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0006.tiff,0.025,0.015135,5602,5602,5602,0.0015594338,1,1,0,0
bim,0.025,True,least-likely,1246,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0007.tiff,0.025,0.015226,5602,5602,5602,3.487469e-05,1,1,0,0
bim,0.025,True,least-likely,7074,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0008.tiff,0.025,0.013976,5602,5602,3868,1.3705758e-06,1,0,0,1
bim,0.025,True,least-likely,7166,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/045_n006058_Michelle_Jenner/0009.tiff,0.025,0.014439,5602,5602,1252,1.6490354e-05,1,0,0,1
bim,0.025,True,least-likely,2760,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0000.tiff,0.025,0.013677,2451,2451,7811,4.988759e-06,1,0,0,1
bim,0.025,True,least-likely,2462,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0001.tiff,0.025,0.014304,2451,2451,2451,1.9017185e-07,1,1,0,0
bim,0.025,True,least-likely,4336,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0002.tiff,0.025,0.015669,2451,2451,2451,2.8868692e-06,1,1,0,0
bim,0.025,True,least-likely,1832,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0003.tiff,0.025,0.015683,2451,2451,2451,1.4297051e-06,1,1,0,0
bim,0.025,True,least-likely,6599,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0004.tiff,0.025,0.01494,2451,2451,416,6.5542565e-07,1,0,0,1
bim,0.025,True,least-likely,6870,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0005.tiff,0.025,0.014052,2451,2451,2451,1.2012976e-07,1,1,0,0
bim,0.025,True,least-likely,2462,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0006.tiff,0.025,0.013017,2451,2451,7811,4.8650712e-05,1,0,0,1
bim,0.025,True,least-likely,2462,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0007.tiff,0.025,0.016094,2451,2451,2451,1.4284381e-08,1,1,0,0
bim,0.025,True,least-likely,2462,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0008.tiff,0.025,0.01658,2451,2451,2451,1.9229654e-07,1,1,0,0
bim,0.025,True,least-likely,4191,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/046_n002622_Esperanza_Spalding/0009.tiff,0.025,0.014089,2451,2451,530,2.4106526e-09,1,0,0,1
bim,0.025,True,least-likely,1406,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0000.tiff,0.025,0.015772,6444,6444,6444,1.10860114e-07,1,1,0,0
bim,0.025,True,least-likely,3611,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0001.tiff,0.025,0.016249,6444,2229,6444,1.02134265e-08,0,1,0,0
bim,0.025,True,least-likely,1506,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0002.tiff,0.025,0.01537,6444,6444,6444,2.4133046e-08,1,1,0,0
bim,0.025,True,least-likely,6765,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0003.tiff,0.025,0.016306,6444,6444,6444,4.577999e-09,1,1,0,0
bim,0.025,True,least-likely,319,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0004.tiff,0.025,0.015142,6444,6444,8272,1.1734879e-06,1,0,0,1
bim,0.025,True,least-likely,4090,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0005.tiff,0.025,0.016095,6444,6444,6444,2.4749253e-08,1,1,0,0
bim,0.025,True,least-likely,1406,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0006.tiff,0.025,0.01405,6444,6444,6444,2.1115293e-06,1,1,0,0
bim,0.025,True,least-likely,4241,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0007.tiff,0.025,0.014624,6444,6444,6444,7.711349e-11,1,1,0,0
bim,0.025,True,least-likely,8216,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/047_n006935_Pete_Rose/0009.tiff,0.025,0.016337,6444,6444,6444,1.9365915e-08,1,1,0,0
bim,0.025,True,least-likely,5680,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0000.tiff,0.025,0.015642,6594,6594,7425,2.9090621e-05,1,0,0,1
bim,0.025,True,least-likely,2689,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0001.tiff,0.025,0.014265,6594,7165,6352,3.143083e-08,0,0,0,0
bim,0.025,True,least-likely,4271,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0002.tiff,0.025,0.014263,6594,6594,5311,1.3189035e-05,1,0,0,1
bim,0.025,True,least-likely,3435,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0003.tiff,0.025,0.015713,6594,6594,6594,1.221767e-07,1,1,0,0
bim,0.025,True,least-likely,4456,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0004.tiff,0.025,0.015679,6594,6594,6594,3.6316163e-08,1,1,0,0
bim,0.025,True,least-likely,3025,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0005.tiff,0.025,0.014806,6594,6594,8098,1.0951918e-06,1,0,0,1
bim,0.025,True,least-likely,5092,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0006.tiff,0.025,0.014471,6594,6594,2534,3.4791901e-06,1,0,0,1
bim,0.025,True,least-likely,5629,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0007.tiff,0.025,0.016084,6594,6594,6594,1.544777e-08,1,1,0,0
bim,0.025,True,least-likely,1798,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0008.tiff,0.025,0.014524,6594,6594,2571,2.0205837e-07,1,0,0,1
bim,0.025,True,least-likely,3025,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/048_n007093_Quade_Cooper/0009.tiff,0.025,0.015952,6594,6594,6594,1.0488678e-07,1,1,0,0
bim,0.025,True,least-likely,7707,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0000.tiff,0.025,0.014169,4579,4579,848,3.9249966e-07,1,0,0,1
bim,0.025,True,least-likely,1638,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0001.tiff,0.025,0.015229,4579,4579,5010,4.1774687e-08,1,0,0,1
bim,0.025,True,least-likely,4506,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0002.tiff,0.025,0.014842,4579,4579,5952,1.6707425e-07,1,0,0,1
bim,0.025,True,least-likely,1625,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0003.tiff,0.025,0.01439,4579,4579,2539,0.00023140252,1,0,0,1
bim,0.025,True,least-likely,4506,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0004.tiff,0.025,0.014536,4579,4579,777,1.7575903e-06,1,0,0,1
bim,0.025,True,least-likely,4506,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0006.tiff,0.025,0.015643,4579,4579,6271,4.482399e-07,1,0,0,1
bim,0.025,True,least-likely,4308,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0007.tiff,0.025,0.015045,4579,4579,2876,3.3339043e-06,1,0,0,1
bim,0.025,True,least-likely,4703,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0008.tiff,0.025,0.015707,4579,4579,6815,1.5069642e-07,1,0,0,1
bim,0.025,True,least-likely,4308,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/049_n004926_Kulraj_Randhawa/0009.tiff,0.025,0.015763,4579,4579,7151,8.712953e-06,1,0,0,1
bim,0.025,True,least-likely,2316,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0000.tiff,0.025,0.013671,6873,6873,7633,1.0877056e-05,1,0,0,1
bim,0.025,True,least-likely,975,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0001.tiff,0.025,0.014894,6873,6873,5508,1.9368978e-05,1,0,0,1
bim,0.025,True,least-likely,2341,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0003.tiff,0.025,0.013867,6873,6873,3803,2.8953409e-07,1,0,0,1
bim,0.025,True,least-likely,5504,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0004.tiff,0.025,0.015204,6873,6873,6147,8.83942e-06,1,0,0,1
bim,0.025,True,least-likely,4084,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0005.tiff,0.025,0.015553,6873,6873,64,1.3543539e-06,1,0,0,1
bim,0.025,True,least-likely,1492,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0006.tiff,0.025,0.016113,6873,6873,7569,2.6950152e-05,1,0,0,1
bim,0.025,True,least-likely,6802,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0007.tiff,0.025,0.014153,6873,6873,1608,7.237593e-06,1,0,0,1
bim,0.025,True,least-likely,2341,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/050_n007393_Riya_Sen/0008.tiff,0.025,0.014705,6873,6873,2855,1.3719551e-05,1,0,0,1
