attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,target_confidence
bim,0.025,True,least-likely,719,92,n004290,"""Joo_Sang-wook""",092_n004290_Joo_Sang-wook,dataset/clean_cropped/NN1/092_n004290_Joo_Sang-wook/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/092_n004290_Joo_Sang-wook/0007.tiff,0.025,0.01364,4008,719,0.9812692403793335
bim,0.025,True,least-likely,6431,92,n004290,"""Joo_Sang-wook""",092_n004290_Joo_Sang-wook,dataset/clean_cropped/NN1/092_n004290_Joo_Sang-wook/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/092_n004290_Joo_Sang-wook/0008.tiff,0.025,0.015126,4008,6431,0.9590501189231873
bim,0.025,True,least-likely,2986,92,n004290,"""Joo_Sang-wook""",092_n004290_Joo_Sang-wook,dataset/clean_cropped/NN1/092_n004290_Joo_Sang-wook/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/092_n004290_Joo_Sang-wook/0009.tiff,0.025,0.013923,4008,2986,0.9514021873474121
bim,0.025,True,least-likely,5920,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0000.tiff,0.025,0.016611,2108,5920,0.9003024101257324
bim,0.025,True,least-likely,6740,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0001.tiff,0.025,0.014974,2108,6740,0.9932401180267334
bim,0.025,True,least-likely,3916,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0002.tiff,0.025,0.014179,2108,3916,0.9550701975822449
bim,0.025,True,least-likely,8242,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0003.tiff,0.025,0.017099,2108,8242,0.9597582817077637
bim,0.025,True,least-likely,1081,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0004.tiff,0.025,0.014437,2108,1081,0.9760597348213196
bim,0.025,True,least-likely,2210,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0005.tiff,0.025,0.014273,2108,2210,0.9897595643997192
bim,0.025,True,least-likely,2961,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0007.tiff,0.025,0.014773,2108,2961,0.8974409103393555
bim,0.025,True,least-likely,5170,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0008.tiff,0.025,0.017044,2108,5170,0.9204700589179993
bim,0.025,True,least-likely,4765,93,n002247,"""Dolores_Chaplin""",093_n002247_Dolores_Chaplin,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/093_n002247_Dolores_Chaplin/0009.tiff,0.025,0.016176,2108,4765,0.9554587602615356
bim,0.025,True,least-likely,2922,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0000.tiff,0.025,0.014571,7941,2922,0.9986549615859985
bim,0.025,True,least-likely,7591,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0001.tiff,0.025,0.014399,7941,7591,0.9936164617538452
bim,0.025,True,least-likely,365,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0002.tiff,0.025,0.016356,7941,365,0.6992570161819458
bim,0.025,True,least-likely,6771,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0003.tiff,0.025,0.015688,7941,6771,0.7939587235450745
bim,0.025,True,least-likely,1982,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0004.tiff,0.025,0.016205,7941,1982,0.805082380771637
bim,0.025,True,least-likely,3226,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0006.tiff,0.025,0.014585,7941,3226,0.9359179139137268
bim,0.025,True,least-likely,1982,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0008.tiff,0.025,0.015219,7941,1982,0.9818760752677917
bim,0.025,True,least-likely,1982,94,n008545,"""Tia_Mowry""",094_n008545_Tia_Mowry,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/094_n008545_Tia_Mowry/0009.tiff,0.025,0.014763,7941,1982,0.9862812161445618
bim,0.025,True,least-likely,7564,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0000.tiff,0.025,0.014083,600,7564,0.9464796781539917
bim,0.025,True,least-likely,5481,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0001.tiff,0.025,0.016675,600,5481,0.8430240750312805
bim,0.025,True,least-likely,4388,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0002.tiff,0.025,0.014442,600,4388,0.9843618869781494
bim,0.025,True,least-likely,6252,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0003.tiff,0.025,0.014976,600,6252,0.9727782011032104
bim,0.025,True,least-likely,7479,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0004.tiff,0.025,0.01485,600,7479,0.9904834032058716
bim,0.025,True,least-likely,4083,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0005.tiff,0.025,0.015851,600,4083,0.9255409240722656
bim,0.025,True,least-likely,6979,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0006.tiff,0.025,0.015285,600,6979,0.7180699706077576
bim,0.025,True,least-likely,3345,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0007.tiff,0.025,0.015776,600,3345,0.9546926021575928
bim,0.025,True,least-likely,4893,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0008.tiff,0.025,0.014168,600,4893,0.7867082357406616
bim,0.025,True,least-likely,3786,95,n000629,"""Anna_Loos""",095_n000629_Anna_Loos,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/095_n000629_Anna_Loos/0009.tiff,0.025,0.01363,600,3786,0.951737642288208
bim,0.025,True,least-likely,5062,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0000.tiff,0.025,0.013587,2615,5062,0.9768385887145996
bim,0.025,True,least-likely,8138,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0001.tiff,0.025,0.014607,2615,8138,0.3049298822879791
bim,0.025,True,least-likely,58,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0002.tiff,0.025,0.015722,2615,58,0.9756876230239868
bim,0.025,True,least-likely,5331,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0003.tiff,0.025,0.01506,2615,5331,0.9648337364196777
bim,0.025,True,least-likely,7917,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0004.tiff,0.025,0.016543,2615,7917,0.7563727498054504
bim,0.025,True,least-likely,3099,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0005.tiff,0.025,0.015701,2615,3099,0.5253976583480835
bim,0.025,True,least-likely,242,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0006.tiff,0.025,0.016674,2615,242,0.31173115968704224
bim,0.025,True,least-likely,3174,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0007.tiff,0.025,0.016248,2615,3174,0.7987692952156067
bim,0.025,True,least-likely,1833,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0008.tiff,0.025,0.016032,2615,1833,0.7802759408950806
bim,0.025,True,least-likely,7917,96,n002804,"""Fiona_Apple""",096_n002804_Fiona_Apple,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/096_n002804_Fiona_Apple/0009.tiff,0.025,0.015799,2615,4991,0.14322640001773834
bim,0.025,True,least-likely,6553,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0000.tiff,0.025,0.014652,4752,6553,0.9805970788002014
bim,0.025,True,least-likely,2919,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0001.tiff,0.025,0.014891,4752,2919,0.9845155477523804
bim,0.025,True,least-likely,5076,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0002.tiff,0.025,0.014178,4752,5076,0.9924226403236389
bim,0.025,True,least-likely,2968,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0004.tiff,0.025,0.016517,4752,2968,0.9839035272598267
bim,0.025,True,least-likely,7223,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0005.tiff,0.025,0.014364,4752,7223,0.987302303314209
bim,0.025,True,least-likely,2919,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0006.tiff,0.025,0.015275,4752,2919,0.9870285987854004
bim,0.025,True,least-likely,3347,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0007.tiff,0.025,0.013312,4752,3347,0.9955160021781921
bim,0.025,True,least-likely,4569,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0008.tiff,0.025,0.013824,4752,4569,0.9919565916061401
bim,0.025,True,least-likely,1249,97,n005107,"""Lene_Marlin""",097_n005107_Lene_Marlin,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/097_n005107_Lene_Marlin/0009.tiff,0.025,0.013438,4752,1249,0.9832830429077148
bim,0.025,True,least-likely,7193,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0000.tiff,0.025,0.014613,4300,7193,0.9758009910583496
bim,0.025,True,least-likely,948,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0001.tiff,0.025,0.014457,4300,948,0.9630364775657654
bim,0.025,True,least-likely,391,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0002.tiff,0.025,0.015872,4300,391,0.4368034601211548
bim,0.025,True,least-likely,2145,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0003.tiff,0.025,0.014813,4300,2145,0.9218127131462097
bim,0.025,True,least-likely,2425,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0004.tiff,0.025,0.017226,4300,2425,0.5083633661270142
bim,0.025,True,least-likely,339,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0005.tiff,0.025,0.015179,4300,339,0.8477583527565002
bim,0.025,True,least-likely,2984,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0007.tiff,0.025,0.013821,4300,2984,0.9819299578666687
bim,0.025,True,least-likely,339,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0008.tiff,0.025,0.015839,4300,339,0.8944650292396545
bim,0.025,True,least-likely,948,98,n004607,"""Kasper_Hjulmand""",098_n004607_Kasper_Hjulmand,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/098_n004607_Kasper_Hjulmand/0009.tiff,0.025,0.016895,4300,948,0.3718847930431366
bim,0.025,True,least-likely,5044,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0000.tiff,0.025,0.015345,315,5044,0.9164083003997803
bim,0.025,True,least-likely,5170,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0001.tiff,0.025,0.014939,315,5170,0.949524998664856
bim,0.025,True,least-likely,1833,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0002.tiff,0.025,0.016726,315,1833,0.6495020985603333
bim,0.025,True,least-likely,3156,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0003.tiff,0.025,0.015019,315,3156,0.9745413064956665
bim,0.025,True,least-likely,5717,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0005.tiff,0.025,0.015329,315,5717,0.8750954270362854
bim,0.025,True,least-likely,5717,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0006.tiff,0.025,0.015871,315,5717,0.7208881378173828
bim,0.025,True,least-likely,5717,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0007.tiff,0.025,0.016072,315,5717,0.6864058971405029
bim,0.025,True,least-likely,3903,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0008.tiff,0.025,0.013107,315,3903,0.9945401549339294
bim,0.025,True,least-likely,3262,99,n000332,"""Alicia_Vikander""",099_n000332_Alicia_Vikander,dataset/clean_cropped/NN1/099_n000332_Alicia_Vikander/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_025/099_n000332_Alicia_Vikander/0009.tiff,0.025,0.015321,315,3262,0.9499830603599548
bim,0.05,True,least-likely,361,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0000.tiff,0.05,0.026297,7185,361,0.9719038605690002
bim,0.05,True,least-likely,4660,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0001.tiff,0.05,0.025552,7185,4660,0.9913705587387085
bim,0.05,True,least-likely,4876,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0002.tiff,0.05,0.026053,7185,4876,0.973773181438446
bim,0.05,True,least-likely,4952,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0003.tiff,0.05,0.026437,7185,4952,0.9804496765136719
bim,0.05,True,least-likely,4669,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0004.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0004.tiff,0.05,0.025448,7185,4669,0.9977631568908691
bim,0.05,True,least-likely,8495,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0005.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0005.tiff,0.05,0.026184,7185,8495,0.9380806684494019
bim,0.05,True,least-likely,6288,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0006.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0006.tiff,0.05,0.028259,7185,6288,0.5491217374801636
bim,0.05,True,least-likely,5216,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0007.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0007.tiff,0.05,0.025248,7185,5216,0.9968441724777222
bim,0.05,True,least-likely,6536,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0008.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0008.tiff,0.05,0.025126,7185,6536,0.9987261891365051
bim,0.05,True,least-likely,7422,0,n007726,"""Samantha_Ruth_Prabhu""",000_n007726_Samantha_Ruth_Prabhu,dataset/clean_cropped/NN1/000_n007726_Samantha_Ruth_Prabhu/0009.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/000_n007726_Samantha_Ruth_Prabhu/0009.tiff,0.05,0.026576,7185,7422,0.9986292123794556
bim,0.05,True,least-likely,8034,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0000.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0000.tiff,0.05,0.027646,2585,8034,0.9642307758331299
bim,0.05,True,least-likely,5020,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0001.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0001.tiff,0.05,0.025601,2585,5020,0.975109338760376
bim,0.05,True,least-likely,8034,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0002.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0002.tiff,0.05,0.027538,2585,8034,0.9773162007331848
bim,0.05,True,least-likely,7728,1,n002771,"""Felix_Neureuther""",001_n002771_Felix_Neureuther,dataset/clean_cropped/NN1/001_n002771_Felix_Neureuther/0003.tiff,dataset/attacks/NN1/error_specific/bim/least-likely/eps_0_050/001_n002771_Felix_Neureuther/0003.tiff,0.05,0.027636,2585,7728,0.976680338382721
